X,SCI,IC
Gpr158,0.036404199,1.439666444
Sparcl1,0.07348286,1.441348261
Cntfr,0.152355784,1.442299183
Capns1,0.168624804,1.443518638
Usp43,-0.281010657,1.444729751
Glce,-0.16098058,1.449958121
Rtn4,0.091445275,1.451362644
Ano4,0.166689525,1.451751688
Ankrd33b,0.505952163,1.452965804
Zfpm1,0.23689815,1.453027037
Serinc2,0.90527983,1.453598887
St6galnac4,0.124049561,1.453971984
Xpr1,0.25100915,1.457300092
Vrk3,0.252211852,1.458090757
Ube4b,0.110570303,1.45821437
Grip2,0.120616609,1.458547366
Igsf9b,0.223133738,1.460516235
Mbd2,0.174030712,1.461993106
Clvs1,0.433255014,1.464850498
Scrt2,0.233447404,1.466623122
Blvrb,0.186718356,1.469127209
Dedd2,0.32630524,1.469185506
Wdyhv1,0.085676765,1.471871137
Cd276,-0.107116116,1.472462436
Rbms1,-0.033261715,1.473671306
Nucb2,-0.020050709,1.475248886
St3gal4,0.245496437,1.479050472
Bcr,0.19115422,1.480408885
Akain1,0.259706972,1.4825572
Nek11,0.304494231,1.482563313
Itpk1,0.624843623,1.482735906
Atp11c,0.07164553,1.482874351
Pard6b,-0.015199665,1.484799992
Ticam1,0.385457943,1.485193845
Myo9b,0.129527515,1.486796781
Pitpnc1,0.446303046,1.486804534
Smad1,0.445665554,1.48725734
Hao2,-0.17958431,1.488332151
Gpatch2l,0.019998008,1.489127097
Kdm6b,0.107750098,1.492255079
Txnrd1,0.110791598,1.497362944
Leo1,0.148803215,1.497448678
Klhl1,1.498169065,1.49787546
Map2k3os,-0.029709002,1.49861039
Mroh1,0.203183375,1.49995271
Fntb,0.101451191,1.503503966
Arap1,-0.326604372,1.505720161
Esyt1,0.084304601,1.506590814
Mapk6,0.157882048,1.507707384
Crtac1,-0.194343156,1.508886323
Igdcc4,0.002180158,1.511289894
Mrgbp,-0.017375808,1.511721215
Hipk1,0.013042496,1.513567968
Ap1ar,0.12188089,1.516003244
Polr2a,0.136291712,1.516611865
Celf4,-0.179871708,1.517525768
Pkd2,-0.005665623,1.518117406
Kars,0.411738068,1.521984622
Tfe3,0.221235043,1.52272857
Pcbp3,0.042197017,1.52344364
Zfp945,-0.097636699,1.526971846
Zscan2,0.02245655,1.527134462
Ttc37,0.083451659,1.529482969
Lgals8,0.216150509,1.534869272
Crnde,0.230266672,1.535068728
Zfp446,0.356772095,1.536005317
Tgfbr1,0.290283527,1.537298635
Ptges,0.15290014,1.541196867
Ppef2,0.223359817,1.543937848
Gan,0.068134877,1.547790906
Fgf11,0.514223457,1.55037361
Hsd3b2,0.082468015,1.551692466
Fam214b,0.224477195,1.552423576
Ugdh,0.088018362,1.552526908
Col6a1,0.640879973,1.552623755
Ap2a2,0.19479187,1.552783178
Phldb2,-0.000119366,1.553389403
Mfsd9,0.238558233,1.556697332
Plat,0.270968932,1.561086099
Pcnx,0.057344208,1.56331603
Polr2f,0.304479505,1.564368149
Ppp4r4,0.133874423,1.568301423
Ubash3b,0.315772193,1.570767867
Catsperd,0.045623979,1.575882818
Riok3,0.013549839,1.576308806
Slc13a1,0.121728658,1.577326998
Eif2ak3,0.595618751,1.581459847
Arhgef11,0.127140863,1.581946821
Plekhm1,0.090842307,1.583753581
Bace2,-0.122991025,1.587247069
Selenon,-0.171495245,1.589167549
Ttc39c,0.263637385,1.589206928
Rcan1,0.101304782,1.590246406
Arhgef15,-0.270439308,1.591076728
Irf9,0.046315418,1.592724459
Itga1,0.218092183,1.594482158
Kif13b,0.107431672,1.595860943
Anxa5,0.12494975,1.596430066
Dusp26,-0.043697196,1.597255067
Mvp,0.116275414,1.597266956
Arl6ip5,0.16704218,1.600226447
Tmem202,-0.21802092,1.601050175
Acadvl,0.385765706,1.604843578
Nacc2,0.244766807,1.609576194
Mapk3,0.165067219,1.611018353
Pik3r5,0.117297854,1.611021437
Fbn1,-0.070223089,1.613984895
Trim36,-0.079349307,1.614427605
Rab11fip5,0.094280152,1.618845661
Pvalb,0.399825935,1.62283201
Vps13d,0.015210194,1.625182141
Afap1,0.198878128,1.630402693
Zfp941,-0.196411451,1.632728674
Sez6l,0.050015807,1.632847456
Cntrl,0.103950403,1.633006929
Rnf152,0.091125942,1.634238948
Msi1,-0.044820684,1.636243327
Ankrd13a,0.10772519,1.63730067
Lmbr1l,0.162923076,1.639072286
Tom1,-0.045356216,1.642429062
Kif1c,-0.027270806,1.642833046
Rhov,-0.167426028,1.647280614
Fam124a,-0.136108239,1.652861784
Adamts6,1.46824248,1.654538068
Clip4,0.04586488,1.656663845
Arhgap23,0.391543112,1.658327244
Zfp618,-0.315602639,1.662295466
Cdk18,-0.338061005,1.662421984
Mreg,-0.058975141,1.664532534
Inpp4b,0.969087557,1.668194747
St5,0.316591711,1.671181522
Adrb3,0.098005509,1.674917393
Btg1,0.191914391,1.675409697
Kcnc1,0.046559926,1.678002712
Lpp,0.072028385,1.685665588
Dera,0.030504883,1.691979208
Akap6,0.145937868,1.692450249
Trim16,0.413100426,1.692529212
Ddit3,0.272241473,1.694890938
Rasgef1c,0.156353587,1.698487134
Slc26a4,-0.09011924,1.700104119
Mctp2,-0.078020973,1.705628788
Tbcd,0.013404423,1.706631311
Zyx,0.216200537,1.707998419
Kazn,-0.070908237,1.708373467
Psd2,-0.043203574,1.710472627
Sec24d,0.172665589,1.711857478
Zfp367,0.177810665,1.713437625
Tead1,0.151792881,1.713636096
Gnpnat1,0.177579758,1.718625216
Impg2,0.102637336,1.7194721
Yes1,-0.160424491,1.723339651
H13,0.222516537,1.723980484
Cald1,-0.481360521,1.724361416
Mtfr2,0.07530167,1.726783861
Jun,0.824847163,1.73946684
Kcnip3,0.28014857,1.739589395
Atp8b1,-0.027540969,1.73971009
Klf6,-0.103906525,1.740212727
Efna1,0.229057819,1.744095001
Cd200,-0.046191212,1.747458137
Tln1,-0.047603861,1.756981486
Zbtb7c,0.047095995,1.758826611
Srrm4,0.130578173,1.762111315
Rac3,0.055644647,1.766971278
Agl,-0.108852536,1.769134895
Rai14,-0.126883274,1.770298138
Catsper3,0.271997911,1.770954246
Slit1,0.007231243,1.774914696
St3gal1,0.166866775,1.777947192
Rasgrf2,-0.012638426,1.777965238
Cblb,0.100119006,1.781153554
Fndc3a,-0.107887542,1.781917436
Ssh1,0.083872162,1.783573472
Gnal,0.084359581,1.784608241
Shb,0.057667307,1.787536179
Hs3st5,0.689994166,1.791027431
Pacs2,0.068173228,1.792493476
Cfap57,0.228143214,1.797075844
Glul,0.251176031,1.800241841
Adam19,0.176098347,1.800296548
Naaladl2,0.077138193,1.800662132
Thsd4,0.197300056,1.803365523
Zmiz1,0.000412836,1.807821
Vav2,0.014462162,1.808079087
Kcnmb2,0.05393533,1.809350031
Ddah1,0.16795152,1.809382561
Depdc1b,0.23957591,1.811437647
Igf2r,0.045908597,1.81400983
Acat3,-0.155655701,1.816899224
Wtip,-0.256626773,1.822065148
Ttyh2,0.499758718,1.826202764
Ulk4,0.050162533,1.827189842
Ablim1,0.014686614,1.828369529
Marchf1,1.088318719,1.829929794
Peli2,0.136607877,1.829930755
Tdrd12,0.500486804,1.834152709
Clpb,0.006353074,1.836331922
Cip2a,0.062129767,1.83879837
Vasp,0.147822416,1.839663943
Tbx15,0.248511629,1.841839033
Il6st,0.126160569,1.845133621
Sertm1,-0.212281779,1.85322433
Crot,0.096253095,1.853772329
Pim1,0.016655707,1.856942628
Aldh1l1,0.056302528,1.859227699
Pxn,-0.07315535,1.860617187
Ppp4r1,0.001240946,1.862990555
Map7d1,0.071496952,1.863755464
Myocd,-0.199367751,1.867148919
Rbms3,0.1151115,1.86901545
Hsd3b5,0.111208111,1.869624063
Fam161a,0.221823711,1.872188749
Tmem255a,0.670463931,1.872587481
Cfap221,0.153775275,1.877102938
Vat1l,0.596418237,1.877736701
Mtmr10,-0.023779084,1.87866268
Stat1,0.038772501,1.880404754
Tnfrsf12a,0.303576099,1.884044636
Dach2,0.319403292,1.887702675
Tmcc2,0.151024281,1.890432949
Fah,-0.129920671,1.89136454
Noxred1,0.133497724,1.894199637
Pip5kl1,0.935597058,1.897098458
Dgkg,0.153982835,1.89749926
Usp13,0.100952027,1.899379236
Mapkbp1,0.026791745,1.899891832
Pla2g7,-0.039353973,1.912355104
Irs2,0.252151671,1.919879581
Chst11,0.088476642,1.922215405
Rsph1,-0.757170387,1.927855047
Podxl,0.026806349,1.931316485
Gpr19,0.106050165,1.932169055
Slc39a6,0.232373038,1.934303593
Ddx58,-0.201637398,1.93784597
Ano6,-0.013118579,1.955013405
Optn,0.046904078,1.955460499
Pea15a,0.646503078,1.956961414
Phip,0.09010164,1.957916805
Slc7a15,0.426960143,1.958912927
Kcnk2,0.516150093,1.959826265
Sccpdh,-0.039599549,1.960661024
Nsmce1,-0.040559886,1.961195294
Slc41a2,0.047577786,1.963298156
Phka1,0.373450835,1.963823953
Uck2,0.122137555,1.964036467
Pgm2,0.05539581,1.965301354
Tcp11,0.420255569,1.966829455
Mocos,0.238594899,1.967250414
Gmip,0.219815354,1.968759943
Proser3,0.288809155,1.970539021
Mical1,0.251213369,1.972453582
Mpp7,0.219178406,1.972953892
Map2k3,0.628987533,1.973206548
Col7a1,0.15539346,1.974317488
Abcg2,0.086983302,1.975922088
Tanc1,0.751548532,1.976153796
Ccbe1,-0.392896461,1.977772121
Rras,0.019854662,1.977796677
Fosl1,-0.066842313,1.979012221
Mill2,0.227376869,1.982214944
Ppard,0.130657077,1.985501276
Glipr2,-0.26439645,1.985913401
Ikzf2,0.083849317,1.986822478
Ripk1,-0.071786487,1.986999131
Tet3,0.389687636,1.987640251
Cpne8,0.09964693,1.989804408
Heg1,-0.168608638,1.993788149
Tspan9,0.732196661,1.997744808
Cflar,0.235234301,2.000714587
Mro,0.523935984,2.004243553
Cript,0.125377146,2.005483169
Ifi27,0.202943037,2.007867849
Adra1b,0.490229948,2.01043737
Apaf1,-0.012666662,2.012195277
Avil,0.278537607,2.015223864
Atp2b4,-0.04866323,2.016554723
Hgf,-0.330161143,2.019658803
Parp9,0.245317727,2.023851868
Sbsn,-0.070265429,2.028146447
Ppp1r18os,-0.234320618,2.034095387
Parp10,0.289851002,2.034654096
Crhr1,0.064263016,2.036866361
S100a10,0.213020242,2.037916102
Zbtb46,-0.043394525,2.043071443
Plcd1,-0.089793283,2.046586235
Efhd2,0.208490035,2.046915725
Tmem40,-0.514668871,2.048908621
Nek7,0.002573715,2.050825672
Mtus1,0.263496213,2.055573354
Btc,0.125790255,2.055654919
Ccdc141,0.000100502,2.057479931
Plekhh1,0.170602571,2.059450067
Taco1,0.136111742,2.059905499
Irak4,0.067608059,2.06179217
Ext2,0.034226838,2.063819178
Deptor,0.116607221,2.064562548
Ass1,0.030729407,2.06932902
Itga9,0.253732293,2.070290658
Dynlt1c,0.056482715,2.071473899
Neat1,-0.030973129,2.075193867
Tns2,0.261066996,2.078213846
Casp3,0.260538929,2.081739486
Pvr,0.200311427,2.086620468
Tpx2,0.142849117,2.086628868
Txnrd3,0.412713249,2.088478553
Dnmt1,0.021083156,2.092066782
Arrdc4,-0.050624634,2.093261547
Ptpro,0.262404888,2.095879976
Agfg1,-0.024043837,2.096290186
Depdc5,0.168607447,2.099797054
Erg,0.293589885,2.10129921
Smarca2,0.596012596,2.101346894
Col11a2,-0.219748856,2.101384252
Stmn2,0.043548061,2.103259629
Col6a2,0.094851332,2.108451799
Evc2,0.415505635,2.110885409
Ly96,0.211085082,2.11113713
Sema4a,-0.027066696,2.111658302
Sox9,-0.024428772,2.112507948
Pwwp3b,0.733204601,2.119319428
Gadd45a,-0.083820107,2.121173892
Gcnt2,0.127824936,2.126348744
P4ha3,0.19460364,2.131152934
Snx8,-0.404502651,2.132372856
Olfml3,-0.445755174,2.133213132
Met,-0.199315593,2.133249845
Tnfsf4,0.819494124,2.133403702
Pqlc1,0.110552547,2.1356565
Mslnl,0.424694585,2.138478969
Slc6a8,0.267900135,2.138820916
Samd11,0.181569411,2.143580069
Mex3a,0.088993793,2.147243855
Ahnak2,-0.088246751,2.148967614
Depdc7,0.23332777,2.151883537
Grik3,-0.048230864,2.154385488
Zfp697,-0.093251058,2.159417436
Abi3bp,1.376780988,2.160492318
Rnf19b,0.073444411,2.166708359
Gadd45g,-0.17441999,2.167021867
Colec10,-0.086753613,2.169539832
B2m,0.21918554,2.171460764
Slc2a1,0.109006404,2.179413575
Mamdc2,0.274406835,2.189428847
Gal,0.092433589,2.194176601
Tubb6,-0.406337361,2.198885209
Stat2,-0.074063017,2.199586918
Adam2,0.08453395,2.208152381
Cntn2,0.187948414,2.211267024
Asl,0.271619556,2.211955994
Dtx3l,0.360512668,2.215713992
Hmox1,0.21413765,2.228197534
Samd14,0.255226921,2.228825941
Ier3,0.167387271,2.230699161
Por,0.280603723,2.230924171
Slc26a11,0.490813472,2.230974856
Ftl1-ps1,-0.01176501,2.231562695
Celf6,0.1959453,2.236080377
Fgd5,-0.090318658,2.23721272
Tns1,0.117229924,2.252469457
Cftr,0.122034913,2.254178139
Adamts1,0.533481234,2.254897853
Rnd1,0.208109492,2.255867304
Frrs1,0.361915007,2.257108774
Dysf,0.085632116,2.257710761
N4bp2,-0.066360162,2.259347995
Anxa4,0.11750392,2.264124733
Lyst,0.075954973,2.265610013
Tubb2b,0.143172844,2.266563141
Wipf1,0.28583308,2.269186558
Lims1,0.060574704,2.276901918
Ccdc80,-0.024379335,2.282272004
Smad3,0.56007841,2.292169812
Nectin3,0.249420269,2.293524866
Wt1,-0.137611557,2.293690987
Ddo,0.006622958,2.299552184
Tmem164,0.460695769,2.301140152
Anln,0.623693747,2.306940516
Srpx2,0.353432507,2.307675417
Vmn1r183,0.490352027,2.316303283
Cpa4,-0.130907262,2.316428026
Prdm9,0.222363043,2.32108571
Lifr,0.021228003,2.321831308
Ezr,0.600656515,2.322842323
Pdlim1,0.116800221,2.329663202
Espl1,0.33433541,2.332511776
Pdlim5,0.23270905,2.338250791
Gsap,0.445552119,2.339199435
Synpr,-0.021703775,2.339632119
Ccdc146,0.201491676,2.343121904
Ttc28,1.051970242,2.344684153
Hrk,1.005744883,2.345532455
Wfs1,-0.146456775,2.352505485
Fzd10os,0.165549107,2.353552479
Rab29,0.368278424,2.355540471
Pou6f2,0.421330849,2.357152435
Tagln2,-0.105335766,2.364035382
Nfkbiz,-0.028441204,2.369870808
Srgap1,-0.0824506,2.370049018
Dpm3,0.156257319,2.370482974
Ttc6,0.428933769,2.371654676
Nmi,0.240161707,2.37601377
Ccdc9b,0.062645596,2.378332068
Prtg,0.549574986,2.380095516
Mlxipl,0.358806323,2.388822267
Gab1,-0.20416448,2.394427197
Csrnp1,0.244926494,2.402216178
Arid5a,0.435274329,2.403660855
Cpne4,0.317780033,2.404760706
Ankrd55,0.196235288,2.406347432
Nfil3,0.22478822,2.418415664
Phactr4,0.546115103,2.418858888
Elmsan1,0.175190851,2.420713747
Trhr2,0.566375066,2.421933087
Adgra2,0.216190412,2.42247372
Sh3bp4,0.195293811,2.428437973
Clmp,0.01361851,2.435952838
Sugct,0.007377913,2.441542691
Rftn2,0.234132154,2.442492475
Amz1,-0.078018182,2.442857005
Cped1,0.275192359,2.451588518
Grem2,-0.106043417,2.453965735
Mt1,0.25956266,2.456719966
Gnpda2,0.077709342,2.463376958
Sardhos,-0.599346767,2.466574097
Itpr2,0.569829971,2.466613508
Prune2,0.242942936,2.471428336
Ptprb,-0.124421476,2.477616972
Itgb6,0.055269485,2.481436018
Kcnh4,0.164102946,2.484253739
Gipc2,0.046344765,2.489059841
Slc39a8,0.006719176,2.495741744
Cecr2,-0.122586855,2.50981157
Stard13,-0.133401822,2.512162873
Iqank1,0.156435102,2.518961746
Dynlt1b,0.350955335,2.522546102
Clu,0.252747588,2.523470827
Nlrp12,-0.032341446,2.526938826
Pigf,0.180277217,2.527057296
Snai2,0.037630186,2.529775363
Csrp1,0.327712622,2.544177364
Bicc1,0.297518947,2.544448441
Togaram2,0.134029003,2.546847656
Azin2,0.623722989,2.552809857
Acvr1c,-0.195388306,2.573890582
Ampd3,0.096095227,2.576001876
Elf1,-0.197357111,2.576112597
Dusp18,0.574213561,2.578516732
Rgs12,0.009134093,2.583965659
Lonrf3,1.134304142,2.586228603
Igf2bp2,0.085910831,2.586767506
Calb1,-0.227749127,2.601733296
Cd52,0.246116708,2.606115476
Igfbp3,0.405230147,2.606185453
Timp3,-0.108323267,2.612803827
Frem2,-0.56722722,2.612823634
Slc29a4,0.132173215,2.613536647
Slc7a14,0.58168428,2.613814859
Mt2,-0.214572465,2.620484889
Mapk4,0.143529993,2.624866077
Pkd1l2,0.065982218,2.628929523
Tex14,-0.307458299,2.64063654
Cd24a,0.005608229,2.641638075
Arhgef40,-0.025051284,2.643252474
Celsr1,0.390784962,2.649375473
Nptx2,-0.409377838,2.652088458
Smpdl3b,-0.086281704,2.656920785
Baz1a,0.047483597,2.657592254
Opn1mw,0.516660392,2.659457078
Camk1,0.600675494,2.659477315
Pkib,0.023676714,2.659519345
Myo3b,0.23357027,2.661653424
Atf5,0.308223551,2.66327568
Myo18b,0.270110914,2.667060817
Cntnap5b,0.364684172,2.66974861
Igfals,0.581781644,2.672213059
Pla2g5,-0.280706276,2.673851622
Coq8b,0.041161872,2.678394078
Trib3,0.278619983,2.684385214
Slc37a1,-0.117268951,2.684584383
Parp12,0.091505847,2.696605443
Sh3pxd2b,0.019497241,2.698475538
Rab15,0.167805839,2.702381162
Far2os2,0.035396485,2.714640101
Olfm4,-0.147835809,2.720290649
Cpn1,-0.485229726,2.724457983
Lrrc2,0.052140259,2.728539039
Raet1e,0.120613867,2.732139162
Klf5,0.124146131,2.734168667
Cyp2c55,0.309979444,2.736010207
P2rx6,0.117818097,2.744745643
Mcm6,0.124690896,2.748765633
Pcdh15,-0.036638856,2.770283229
Ddah2,0.193163373,2.777530895
Svil,0.395534012,2.778428569
Disp3,0.057158578,2.783292874
Parp4,-0.103530853,2.787856819
Serping1,-0.195577005,2.789755234
Col15a1,-0.219951323,2.79211487
Slc39a12,0.248324398,2.798760237
Pcp4l1,0.476514986,2.809239114
Uba7,0.09373237,2.810026193
Xaf1,-0.187013508,2.811690473
Helz2,0.113787066,2.814728947
Tes,0.330822704,2.816083422
Zap70,0.454920203,2.816613604
Sh2d6,-0.106350443,2.818516168
Slc17a6,0.917773193,2.8212966
Airn,0.101631621,2.825343938
Dok5,-0.079152927,2.827404481
Socs3,-0.287427247,2.835389255
Prokr2,-0.669932607,2.840913712
Abca8a,0.50896317,2.846620309
Igsf3,0.411461666,2.853589061
Cish,-0.423179955,2.855432244
Slc15a3,0.188534561,2.856568833
Mmp16,0.048732677,2.859588526
Panx1,0.195049304,2.864555424
Il7,-0.164676115,2.867269876
Cpt1b,0.07927127,2.867281924
Ucp1,-0.163711349,2.868772054
Batf3,-0.01911105,2.868938726
Antxr2,0.036707021,2.869952008
Rell1,0.139562749,2.87148377
Pon3,-0.324231935,2.883724195
Sorcs3,-0.217027492,2.889952265
Lce1a2,-0.107863573,2.891017803
Gpr153,0.106202641,2.891599861
Hao1,-0.168527667,2.900425965
Sardh,-0.127206041,2.909460756
Glra1,-0.06264218,2.915212984
Tmem140,-0.253183207,2.918867233
Spidr,0.186304863,2.920464297
Adamts9,0.278011568,2.921990075
Trpm1,0.147998468,2.925906113
Bcas1os2,0.034109213,2.928144743
Hrh1,0.134744544,2.932404515
Lamb3,-0.111367783,2.93712525
Itpkc,0.047733677,2.944662287
Ccdc33,0.098719115,2.949186672
Irf1,0.213807644,2.95026023
Parvb,0.600194047,2.952458261
Rab20,-0.044483346,2.953558943
Medag,0.825044301,2.953719746
Unc5d,0.236761644,2.955073096
Tlr4,0.01786967,2.956801459
Fam129b,0.708178322,2.961756691
Cd63,0.009844002,2.971312076
Vim,0.245566547,2.97695398
Jup,0.068232143,2.980079274
Tnni3k,0.274987191,2.981818223
Msh5,0.864271131,2.983442187
Il6ra,-0.58469079,2.983486156
Rims3,0.382294009,2.985559039
Ptpn14,0.182013718,2.987699337
Ston1,-0.152003646,2.988431666
Mtmr11,0.292023778,2.990833329
Aff1,0.444645193,3.001480876
Pros1,-0.117744559,3.007432273
AI197445,-0.454251363,3.010426264
Itga2b,0.065870753,3.01324338
Syne2,0.042169987,3.015014374
Plch1,-0.027882474,3.022697837
Nectin1,0.454078606,3.025072772
Cela1,0.029786791,3.028636791
Mgat5b,0.335983594,3.032405057
Stk32a,0.410405401,3.039134877
Elfn1,-0.001817441,3.039247367
Tpm4,0.015626134,3.039583529
S1pr2,-0.759832605,3.043905479
Cdk6,-0.105480694,3.052454916
Emp2,-0.126960115,3.052775255
Fyb,-0.088858548,3.054655157
Plxnb1,-0.371679217,3.055793738
Cyp4f16,0.246077471,3.063717784
Blnk,0.243839763,3.068353234
Tctex1d1,0.332630828,3.070443776
Nmur2,0.09582242,3.072517889
Man1c1,0.154128894,3.077292688
Adam8,-0.072913711,3.07795967
Ntn1,-0.453276599,3.088742624
Adamts16,0.051481276,3.100311031
Tshr,0.46647782,3.103582622
Itgb5,-0.053547041,3.105752477
Slfn2,0.403142064,3.121318629
Isg15,-0.018906393,3.123921391
Tspan15,0.320530532,3.132998679
Grik1,0.803286004,3.13484903
Dock11,0.341419992,3.137494757
Pmp22,0.933078217,3.151508111
Trbc2,-0.093795601,3.161483246
Qrfpr,0.028735672,3.162530789
Dnmt3l,-0.026501408,3.16702085
Sdk1,0.15113621,3.176558121
Rhoc,-0.513390006,3.184987751
Tecta,0.002127495,3.185226343
Accs,0.581750123,3.190111903
Stat3,0.142104347,3.194201822
C1ra,0.451101034,3.19794325
Sipa1l2,0.129380923,3.198877273
Slamf1,0.342696131,3.201312535
Svep1,0.614378349,3.207484496
Fam167a,0.123078239,3.21513486
Ror2,0.151336021,3.220978671
Usp18,0.242471618,3.232808966
Csf2rb2,-0.107735631,3.235047354
Ankdd1a,-0.007292366,3.236235248
Slc7a11,0.629865232,3.239093765
Lce6a,-0.421532305,3.242170123
Cdc42ep4,0.042901055,3.242790379
Eps8,0.381156937,3.257035153
Zc3hav1,0.124924517,3.262810788
Map3k8,0.198770881,3.272428971
Chn2,0.139209283,3.277307078
Fam107b,-0.017129542,3.282253432
Vmn2r3,0.721648047,3.283683838
Csf1r,0.608380574,3.288996971
Golm1,0.361150609,3.294317167
Soga1,0.209496319,3.303325462
Rgcc,-0.251654046,3.308054693
Lpar1,0.559445108,3.310357797
Msn,0.168703551,3.325016007
Ifit1,0.166864792,3.328926607
Abcc6,0.485635003,3.338029536
Ifnlr1,-1.01989124,3.342610337
Amotl1,-0.044274749,3.343331747
Anxa11os,0.245300601,3.354108118
Palld,0.259076839,3.356319129
Tmem51,-0.331385001,3.359519643
Map3k20,0.187597348,3.363555324
Cdkn2a,-0.111269457,3.365361955
Kbtbd12,0.106329745,3.371730104
Il10rb,-0.069606849,3.372110596
Fer1l6,0.099787627,3.374229686
Sphk1,-0.101076218,3.375728944
Rab31,-0.092327693,3.385996044
Tnfrsf11b,0.111792722,3.388455641
F13a1,0.613799948,3.396551371
Pld5,0.048296075,3.406933085
Nectin4,0.545796703,3.407440104
Liph,-0.100106128,3.409878105
Krt16,0.004956054,3.414435828
Serpinb1a,0.236654163,3.416603799
Card10,-0.0270885,3.416779025
Micall1,0.196709195,3.417209293
Ebf1,0.062413438,3.423422031
Rest,0.200480495,3.428533171
Htr2c,1.248831623,3.441621315
Anxa8,0,3.45015612
Creb5,1.868671946,3.452337987
Glis1,-0.246585337,3.453993068
Tspan4,-0.029251494,3.457546317
Pkp2,0.165695814,3.487815745
Trim25,-0.485380508,3.505169074
Cdkn1a,-0.127095197,3.507989464
Slc41a3,0.987091813,3.516871074
Col5a1,0.348066837,3.52387307
Bpifc,0.363549257,3.529285495
Adcy4,0.053284138,3.54081369
Cth,0.245571559,3.540960913
Cblc,0.062260198,3.541488646
Nhs,0.039858908,3.547512267
Il17ra,-0.085822874,3.548726964
Hbegf,0.363330569,3.552725148
Tgfbi,0.601563951,3.584994941
Ms4a6d,0.674094289,3.593816429
Skint7,0.316258947,3.604126561
Mettl7b,0.860372622,3.607407712
Ifih1,-0.401787461,3.61035299
Septin9,-0.012551861,3.611803326
Trim30c,0.493595993,3.613259383
Cd274,0.32913693,3.620521166
Foxo1,0.558381241,3.629791437
Trim12c,0.605994439,3.647068536
Rdh5,-0.377996829,3.648432639
Ccl11,0.571599536,3.648791632
Orai2,0.519021107,3.66639278
Sbno2,-0.036436557,3.678385617
Rad51b,0.14321143,3.684284004
Masp1,-0.033417458,3.684452533
Sv2c,0.667700483,3.700513471
Hcn4,0.164221881,3.701186557
Syk,-0.215514029,3.706544383
Ahnak,-0.2334389,3.707425047
Cnksr3,0.640467808,3.71541255
Chl1,0.096324391,3.718197406
Tmem88b,0.801471376,3.727960098
Prom2,0.29862839,3.734311312
Sema6a,0.257543801,3.737648523
Mapkapk3,-0.1985573,3.746971658
Stra6,-0.104870158,3.747304056
Atoh8,0,3.750578496
Prss56,0.733621186,3.752844667
Slc17a8,0.833645479,3.761299401
Slc4a11,-0.32715823,3.762066718
Slc24a3,0.085445929,3.766822794
Ly75,0.234064528,3.782961548
Cd209a,0.211217925,3.784108297
Eif2ak2,0.36949736,3.785970601
Vat1,0.347606507,3.792399785
Casp12,0.879084488,3.796124693
Bst2,0.33244852,3.80147544
Itpr3,0.505121581,3.806553414
Tnip2,0.579732241,3.807720495
Ttc12,0.077109404,3.823530398
Plekho2,0.165091215,3.841698169
Rhoq,0.537545096,3.852193657
Cdkn2b,0.126048043,3.864356202
C1qtnf9,-0.067738616,3.864874767
Olfr1261,0,3.871468148
Sytl3,0.384283193,3.877058631
Tmem98,0.883591298,3.877727686
Dmkn,0.082650801,3.883530724
Cdk15,0.00854856,3.889724386
Bcam,-0.045935331,3.897954858
Sdc4,0.730255251,3.897999327
Bdkrb2,0.561091627,3.900774665
Bcl2l11,0.547046449,3.907221162
Gna14,-0.590007927,3.913389275
Styk1,0.721040827,3.937094054
Drd2,0.116537484,3.943230113
Rnf213,-0.040520822,3.944439959
Samd9l,0.137025987,3.946205728
Nlrc5,-0.046796498,3.958033068
Stac,0.142133099,3.961103051
Rmst,0.779976375,3.967089986
Olfr920,0.285670744,3.973856867
Pax5,0.715987737,3.976032515
Parp3,-0.058976887,3.984875752
Oasl2,-0.224833465,3.989922938
Onecut1,0.344012682,3.992980282
Sh2b2,0.262615441,3.994396648
Cdc14a,1.13011192,3.998108503
Dock5,-0.037281176,4.016837256
Clec2d,0.313340215,4.02528957
Tgfa,-0.095015786,4.026289022
Wnt7a,0.069901629,4.027077566
Il1rl2,0.184990677,4.029212631
Sulf1,0.24509864,4.034614129
Slfn8,0.354525034,4.035908817
Vwa5a,-0.266429399,4.048860951
Ednrb,-0.529019652,4.055349323
Arhgef19,0.211497932,4.060602606
Tshz2,0.486862335,4.061825901
Adamts4,-0.274780327,4.063534742
Serpinb5,0.878592958,4.09600761
Bach1,0.266586591,4.099618997
Trp53i11,0.021117991,4.101222256
Fxyd6,0.551060224,4.116710342
Tap1,0.116624636,4.125559471
Zfp521,0.510612197,4.130810028
Crybg2,0.525807992,4.132419874
Gxylt2,0.542309542,4.138787659
Sox11,0.188386322,4.172845879
Dock8,-0.385768861,4.183444416
Lce1c,-0.351925776,4.185669231
Pappa2,0.206300661,4.206592494
Ppp1r18,0.18633712,4.208803757
Atp6v1c2,0.240050114,4.223956902
Rtp4,0.401639184,4.226444515
Pear1,-0.312481458,4.240340448
Itga7,1.292527776,4.24265829
Hmcn2,0.35871416,4.246586763
Gbp3,-0.026013137,4.251850416
Cd1d1,0.607402709,4.25994788
Syt6,-0.108205992,4.268235293
Zp3,0.718001813,4.283619425
Slc1a7,0.583469215,4.287667853
Csf1,0.088242643,4.290456759
