X,avg_log2FC,pct.1,pct.2,p_val_adj
Esp6,0.034493914,0.043,0.04,1
Esp8,-0.39026955,0.01,0.016,1
Espl1,-1.997328044,0,0.001,1
Espn,-0.1340853,0.164,0.182,1
Espnl,0.030422053,0.404,0.412,1
Esr1,-0.038563774,0.387,0.409,1
Esr2,-0.038713461,0.313,0.328,1
Esrp1,0.059905606,0.017,0.019,1
Esrp2,-0.286972531,0.176,0.218,1
Esrra,-0.210902126,0.231,0.272,1
Esrrb,0.048391709,0.942,0.952,1
Esrrg,-0.129057427,0.099,0.12,1
Ess2,-0.002301876,0.763,0.764,1
Esx1,-0.068636917,0.094,0.103,1
Esyt1,0.16286452,0.032,0.031,1
Esyt2,-0.347850826,0.241,0.315,0.002368417
Esyt3,0.030703694,0.297,0.301,1
Etaa1,-0.593716776,0.065,0.105,0.053144339
Etaa1os,0.027076699,0.285,0.266,1
Etd,0.200204325,0.032,0.036,1
Etf1,-0.345605824,0.483,0.573,0.0000478
Etfa,1.256822876,0.011,0.006,1
Etfb,0.13224257,0.035,0.032,1
Etfbkmt,-0.210120602,0.104,0.127,1
Etfdh,0.280872932,0.389,0.364,1
Etfrf1,-0.126037963,0.135,0.149,1
Ethe1,-0.284711058,0.042,0.047,1
Etl4,-0.112233912,0.297,0.323,1
Etnk1,-0.078907987,0.541,0.567,1
Etnk2,-0.196781973,0.076,0.086,1
Etnppl,-0.75164778,0.226,0.288,0.012935368
Etohd2,-0.036239681,0.204,0.225,1
Etos1,0.148886568,0.545,0.522,1
Ets1,-0.141672395,0.26,0.29,1
Ets2,0.104558111,0.48,0.476,1
Etv1,0,0,0,1
Etv2,0,0,0,1
Etv3,0.118288296,0.431,0.419,1
ETV3L,0.156419832,0.44,0.429,1
Etv4,-0.200459014,0.007,0.009,1
Etv5,-0.143703166,0.282,0.326,1
Etv6,-0.284363737,0.134,0.16,1
EU599041,0.157033564,0.085,0.086,1
Eva1a,-0.853020625,0.033,0.042,1
Eva1b,0,0,0,1
Eva1c,0.089725663,0.018,0.017,1
Evc,-1.704661117,0.01,0.024,1
Evc2,0.113061345,0.339,0.343,1
